match_id,home_team,away_team,top_factors_favoring_home,top_factors_favoring_draw,top_factors_favoring_away,top_factors_affecting_scoreline,market_disagreement_explanation,squad_injury_explanation,schedule_congestion_explanation,uncertainty_explanation,data_quality_notes,model_version,generated_at
LALIGA2627_MW11_103_RCDeportivo_CAOsasuna,RC Deportivo,CA Osasuna,Dixon-Coles attack/defense edge (lambda=1.96 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.20 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see la_liga_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW11_104_ElcheCF_ValenciaCF,Elche CF,Valencia CF,Dixon-Coles attack/defense edge (lambda=1.51 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.12 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW11_105_FCBarcelona_DeportivoAlavés,FC Barcelona,Deportivo Alavés,Dixon-Coles attack/defense edge (lambda=3.01 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.78 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=-1.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW11_106_GetafeCF_SevillaFC,Getafe CF,Sevilla FC,Dixon-Coles attack/defense edge (lambda=1.02 expected goals) plus home advantage.,Scoreline entropy 2.50 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=0.81 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW11_107_LevanteUD_AtléticodeMadrid,Levante UD,Atlético de Madrid,Dixon-Coles attack/defense edge (lambda=1.29 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.76 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW11_108_R.RacingClub_RealMadrid,R. Racing Club,Real Madrid,Dixon-Coles attack/defense edge (lambda=1.25 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=3.00 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=1.0, congestion_diff=0 (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see la_liga_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW11_109_RayoVallecano_CeltaVigo,Rayo Vallecano,Celta Vigo,Dixon-Coles attack/defense edge (lambda=1.33 expected goals) plus home advantage.,Scoreline entropy 2.83 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.11 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW11_110_VillarrealCF_RCDEspanyoldeBarcelona,Villarreal CF,RCD Espanyol de Barcelona,Dixon-Coles attack/defense edge (lambda=2.08 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.01 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_111_AtléticodeMadrid_FCBarcelona,Atlético de Madrid,FC Barcelona,Dixon-Coles attack/defense edge (lambda=1.45 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.87 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_112_CeltaVigo_LevanteUD,Celta Vigo,Levante UD,Dixon-Coles attack/defense edge (lambda=1.82 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.16 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_113_ElcheCF_RealBetis,Elche CF,Real Betis,Dixon-Coles attack/defense edge (lambda=1.34 expected goals) plus home advantage.,Scoreline entropy 3.03 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.54 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_114_RCDEspanyoldeBarcelona_RCDeportivo,RCD Espanyol de Barcelona,RC Deportivo,Dixon-Coles attack/defense edge (lambda=1.61 expected goals) plus home advantage.,Scoreline entropy 3.08 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.41 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see la_liga_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_115_MálagaCF_R.RacingClub,Málaga CF,R. Racing Club,Dixon-Coles attack/defense edge (lambda=0.81 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.36 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see la_liga_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_116_CAOsasuna_AthleticClub,CA Osasuna,Athletic Club,Dixon-Coles attack/defense edge (lambda=1.23 expected goals) plus home advantage.,Scoreline entropy 2.80 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.12 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_117_RealSociedad_RayoVallecano,Real Sociedad,Rayo Vallecano,Dixon-Coles attack/defense edge (lambda=1.56 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.09 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW12_118_SevillaFC_DeportivoAlavés,Sevilla FC,Deportivo Alavés,Dixon-Coles attack/defense edge (lambda=1.43 expected goals) plus home advantage.,Scoreline entropy 2.90 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.16 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
